Date,Close,High,Low,Open,Volume
1999-05-26,0.032473329454660416,0.03414480856344171,0.032473329454660416,0.032473329454660416,104736000
1999-05-27,0.03223402798175812,0.032711725776899236,0.03223402798175812,0.032711725776899236,82320000
1999-05-28,0.0325925312936306,0.032711727753997326,0.03223402992998413,0.032711727753997326,88656000
1999-06-01,0.03271172195672989,0.03271172195672989,0.03199563475455529,0.03247333249390948,98544000
1999-06-02,0.03151794523000717,0.03271173048268298,0.03151794523000717,0.03271173048268298,130128000
1999-06-03,0.032353226095438004,0.03259253099653638,0.03199564013326234,0.032353226095438004,41568000
1999-06-04,0.0325925312936306,0.032711727753997326,0.032353226390350855,0.0325925312936306,78912000
1999-06-07,0.03295103460550308,0.03342781705949473,0.03271172968807446,0.03277132621394898,125136000
1999-06-08,0.03378630802035332,0.03438320215586666,0.03295102443922629,0.03307022086986519,153312000
1999-06-09,0.03438321501016617,0.035099302428366376,0.0339055171267025,0.0339055171267025,95184000
1999-06-10,0.03450239822268486,0.03462159466386705,0.0341448123148027,0.03438320519716708,36096000
1999-06-11,0.03378630802035332,0.034621591601480345,0.032592523164990755,0.03450239517084144,61008000
1999-06-14,0.032473329454660416,0.03390550372496934,0.032234021200523995,0.033845903803094046,51648000
1999-06-15,0.032473329454660416,0.03271171889516944,0.03199563176001498,0.032473329454660416,49296000
1999-06-16,0.033427804708480835,0.034383200059992305,0.03247332817056043,0.03295102243065225,64416000
1999-06-17,0.032473329454660416,0.033667114284460314,0.032473329454660416,0.03318941658981488,74928000
1999-06-18,0.0312795415520668,0.032711715681683906,0.0312795415520668,0.032711715681683906,158736000
1999-06-21,0.03295103460550308,0.03295103460550308,0.03136849203491303,0.03223403183581744,83472000
1999-06-22,0.032353226095438004,0.03295103235691497,0.031637135357218814,0.03295103235691497,193056000
1999-06-23,0.03295103460550308,0.03295103460550308,0.03163713751614621,0.0319956423166542,210912000
1999-06-24,0.03223402798175812,0.03318942357204036,0.031995638491097905,0.03318942357204036,115200000
1999-06-25,0.03271172195672989,0.0330702232568417,0.03199563475455529,0.03199563475455529,73536000
1999-06-28,0.03318941965699196,0.03378631041922113,0.0324733324556608,0.03378631041922113,109152000
1999-06-29,0.033547934144735336,0.03402471325724157,0.03318943270411501,0.03366713063069475,92688000
1999-06-30,0.03653237596154213,0.03653237596154213,0.033905501626083925,0.03462158871690975,269232000
1999-07-01,0.034621600061655045,0.03653238793241106,0.032711727589105684,0.03653238793241106,88992000
1999-07-02,0.03712929040193558,0.03712929040193558,0.03438321814034801,0.035099305623739446,224880000
1999-07-06,0.03724846616387367,0.03748685902520313,0.036770771874559835,0.03748685902520313,198096000
1999-07-07,0.03653237596154213,0.037486855893783554,0.03653237596154213,0.037486855893783554,63120000
1999-07-08,0.03736766800284386,0.037964558809211756,0.03557699216807555,0.03677077719647596,186048000
1999-07-09,0.040531840175390244,0.04082982616824011,0.037248471124430214,0.037248471124430214,211728000
1999-07-12,0.042382121086120605,0.04417279711844184,0.04130752897141955,0.04297901195833936,401040000
1999-07-13,0.042501311749219894,0.04309820600364625,0.04059143936288524,0.042859813094875916,138864000
1999-07-14,0.040829822421073914,0.04345670050038061,0.040591432965539354,0.04250130505087176,137952000
1999-07-15,0.04106913506984711,0.042501309583150106,0.04106913506984711,0.04118833151815745,137040000
1999-07-16,0.041904423385858536,0.04226292475269214,0.04106913958898431,0.04178522692443213,103872000
1999-07-19,0.040829822421073914,0.04214371915973779,0.040591432965539354,0.04202360732611733,43632000
1999-07-20,0.04011375457048416,0.040829842095835754,0.03868157951978098,0.040829842095835754,178752000
1999-07-21,0.03891995549201965,0.03963604276717887,0.03772617042881861,0.03963604276717887,112080000
1999-07-22,0.03712929040193558,0.03868157725317935,0.036770788961035604,0.03868157725317935,213264000
1999-07-23,0.03712929040193558,0.038203879326226986,0.03701009391588319,0.03701009391588319,80256000
1999-07-26,0.03724846616387367,0.0380837497451817,0.03724846616387367,0.0380837497451817,60528000
1999-07-27,0.03736766800284386,0.03748686445076015,0.03677077719647596,0.03724847155492756,98592000
1999-07-28,0.03796456381678581,0.03844226165391098,0.03712928342007539,0.03724847646804879,244224000
1999-07-29,0.038323067128658295,0.03844226017203703,0.03701008552977052,0.03724847503219293,388800000
1999-07-30,0.03844226151704788,0.039397657187896784,0.03820387200628474,0.03832306846949884,452304000
1999-08-02,0.038800761103630066,0.03891995413520113,0.038203866885005974,0.03844225636381269,313344000
1999-08-03,0.03784537315368652,0.03880076888814232,0.0374868717576084,0.03880076888814232,255216000
1999-08-04,0.03784537315368652,0.03820387454976464,0.03772617668253674,0.0380837626803208,89952000
1999-08-05,0.03844226151704788,0.03844226151704788,0.03724847633543584,0.037845370634074386,240576000
1999-08-06,0.03844226151704788,0.038561457980261976,0.03820387200628474,0.03832306846949884,183984000
1999-08-09,0.03844226151704788,0.03891995935247233,0.03820387200628474,0.038561457980261976,31056000
1999-08-10,0.03915833681821823,0.040829819321110426,0.038442249692297446,0.03868155794334808,212064000
1999-08-11,0.04178522527217865,0.04226292308154973,0.039397655039171274,0.039875352848542364,197712000
1999-08-12,0.043814294040203094,0.04488888269723871,0.041785225165055465,0.042023614662205826,239616000
1999-08-13,0.043337490409612656,0.04429197016035435,0.04297898923341743,0.04345668680765459,84672000
1999-08-16,0.04166601598262787,0.0436950842380387,0.0402329264115609,0.0436950842380387,223440000
1999-08-17,0.04178522527217865,0.04250131257931125,0.04071063661238815,0.04178522527217865,193536000
1999-08-18,0.04274062067270279,0.04321739966579156,0.04047224349232525,0.04130752725190638,279888000
1999-08-19,0.051813188940286636,0.05420167387662841,0.04417278265461088,0.045725068672187424,1966992000
1999-08-20,0.051336415112018585,0.05229089179623989,0.049425627531776616,0.05193330930263858,353088000
1999-08-23,0.04823184758424759,0.050619417763801744,0.04656036469579418,0.050619417763801744,507984000
1999-08-24,0.047993458807468414,0.048471153197603006,0.045128190786513034,0.04751576100166898,398064000
1999-08-25,0.04775414615869522,0.048590345238494856,0.04584427392287014,0.04811264747609916,350352000
1999-08-26,0.047038063406944275,0.04847115341510846,0.04632197610195242,0.04775415071193614,275376000
1999-08-27,0.0496649406850338,0.05157481318590791,0.047754152785939474,0.047993461107227,552384000
1999-08-30,0.0494852215051651,0.051455608912939925,0.047396556475548836,0.05050021346401799,158640000
1999-08-31,0.05372398719191551,0.0539623766690725,0.048709542263365636,0.04966493438386629,786864000
1999-09-01,0.05121631175279617,0.05372399393888463,0.05038102795624604,0.05372399393888463,565344000
1999-09-02,0.050619419664144516,0.050858724563715575,0.04847115429452779,0.049544827572405165,341088000
1999-09-03,0.0509779155254364,0.05229089356131027,0.050619414206002036,0.05157480632053991,258864000
1999-09-07,0.05073952674865723,0.05181319992555243,0.05050021845592892,0.05181319992555243,124416000
1999-09-08,0.050619419664144516,0.051216310523609004,0.050619419664144516,0.050858724563715575,170064000
1999-09-09,0.049903325736522675,0.051455612023608543,0.048947930229843804,0.051097110713001125,209472000
1999-09-10,0.050619419664144516,0.05133642238032553,0.05038102674710562,0.05073953152086104,167424000
1999-09-13,0.048947930335998535,0.0508587179378358,0.04847114797970092,0.0508587179378358,174432000
1999-09-14,0.04751574620604515,0.04894792036364671,0.04727735336863281,0.04894792036364671,250368000
1999-09-15,0.047874268144369125,0.0484711590625487,0.04656037102381302,0.04691887241716866,212736000
1999-09-16,0.04667956009507179,0.04775414870652296,0.04608266585583822,0.04727736631678267,158112000
1999-09-17,0.046560365706682205,0.04679967401812982,0.04488888278193866,0.046381572729565855,171648000
1999-09-20,0.04488888382911682,0.04632197728969173,0.04488888382911682,0.04572508301008693,229104000
1999-09-21,0.04059143364429474,0.044172788419311125,0.03999454288962417,0.0439343989597903,737328000
1999-09-22,0.041546840220689774,0.04178522974396333,0.03820387401118163,0.04059144449970276,375984000
1999-09-23,0.038083747029304504,0.04178521316085243,0.037726161178475055,0.04166601673868799,379584000
1999-09-24,0.034621600061655045,0.03915834773043248,0.03199564026363362,0.038203870901093596,684912000
1999-09-27,0.0367707833647728,0.03748687073918061,0.03462160242761498,0.03688997641701911,432000000
1999-09-28,0.04011375457048416,0.04059145252542791,0.0367707911156719,0.03683038765435739,413184000
1999-09-29,0.03688997030258179,0.04250130952773352,0.03629307949501891,0.040949023170025495,594048000
1999-09-30,0.0367707833647728,0.039397658740515436,0.03629308551052279,0.03820387351185762,342528000
1999-10-01,0.03653237596154213,0.037486855893783554,0.03462158871690975,0.036173874717175876,347760000
1999-10-04,0.03724846616387367,0.03784536029951636,0.036770771874559835,0.03772616386885163,177600000
1999-10-05,0.040829822421073914,0.04106913069029378,0.03724846770594366,0.03724846770594366,478080000
1999-10-06,0.045725077390670776,0.04775414606761775,0.04059143608661624,0.040949022005244994,1508736000
1999-10-07,0.04274062067270279,0.047634954154777184,0.04250131236231504,0.047634954154777184,487296000
1999-10-08,0.04488888382911682,0.04620278083027857,0.041069138895321496,0.04274062185905778,398928000
1999-10-11,0.04369509965181351,0.04536658265251174,0.042501314481870375,0.04524738619046276,544464000
1999-10-12,0.04309821128845215,0.04441210839530377,0.04297901481945083,0.04393441053668612,322992000
1999-10-13,0.041904423385858536,0.04262051072130635,0.04106913958898431,0.04262051072130635,280368000
1999-10-14,0.04106913506984711,0.042023611807454675,0.040591437294151676,0.042023611807454675,192336000
1999-10-15,0.040829822421073914,0.04106913069029378,0.038919950335741506,0.03903914677134091,210720000
1999-10-18,0.03868157044053078,0.04094902897740971,0.038442262112164775,0.04094902897740971,215184000
1999-10-19,0.03712929040193558,0.039875362663523144,0.03641320291854414,0.039875362663523144,308928000
1999-10-20,0.03844226151704788,0.03891995935247233,0.0371292832878868,0.03772617417086029,348720000
1999-10-21,0.040232930332422256,0.040232930332422256,0.03724846646167619,0.038323058310888225,382128000
1999-10-22,0.04118833690881729,0.04238212209740481,0.04011374476847528,0.04011374476847528,286752000
1999-10-25,0.03915833681821823,0.041546825260646764,0.03915833681821823,0.04094901574765997,213840000
1999-10-26,0.04297900199890137,0.04441209514726552,0.040591432231963154,0.04082982168318949,481248000
1999-10-27,0.04106913506984711,0.04345670513454097,0.04035212899941232,0.04321739683980161,214128000
1999-10-28,0.03915833681821823,0.04202360413551692,0.03891994738078315,0.04130751700959614,222768000
1999-10-29,0.04226291924715042,0.04297900648931438,0.039397651464729885,0.03963604094086297,330528000
1999-11-01,0.04488888382911682,0.04656036679285311,0.04154683671551313,0.04154683671551313,782544000
1999-11-02,0.04775414615869522,0.04799345444677193,0.04536657616047444,0.04572507747787838,837504000
1999-11-03,0.05241008475422859,0.05372398147218138,0.04930642781277603,0.04966492909627995,2011680000
1999-11-04,0.05575304850935936,0.05718613820805182,0.05300789292289261,0.05300789292289261,1260336000
1999-11-05,0.053962379693984985,0.0577830398233834,0.05133642004298293,0.05730534544418774,616368000
1999-11-08,0.05551467090845108,0.05706695736895752,0.05061941861483462,0.052290898115724786,470016000
1999-11-09,0.05467846244573593,0.055633857956240755,0.05253020076771603,0.05539546848548653,272352000
1999-11-10,0.054201677441596985,0.05491776458750699,0.053127089023743426,0.05485816808040061,144048000
1999-11-11,0.0580214262008667,0.060886690418138295,0.05300789695351633,0.054201681899429914,562704000
1999-11-12,0.06112600862979889,0.06112600862979889,0.05706695880693368,0.06052912118333203,501504000
1999-11-15,0.059932224452495575,0.06339438327152204,0.058976828854110895,0.06154318859400697,362208000
1999-11-16,0.06566275656223297,0.0668565381675869,0.06112600254118818,0.06136439543554665,723792000
1999-11-17,0.06816952675580978,0.07163168573329429,0.06590114950836477,0.06685654515047654,786384000
1999-11-18,0.06840792298316956,0.0701995214889802,0.067811035445344,0.06960171172148247,235968000
1999-11-19,0.08189895749092102,0.08476422859464715,0.07640681499874455,0.07664612328076145,2165184000
1999-11-22,0.08177976310253143,0.0840481331448751,0.07688450805283166,0.0839885366327132,540192000
1999-11-23,0.07593005150556564,0.07676533192034385,0.07258708538727993,0.07342236580205812,553248000
1999-11-24,0.0735415667295456,0.07640683162544604,0.06793113855692985,0.07557155119879191,406848000
1999-11-26,0.07306475192308426,0.07354153760591546,0.07067626701337783,0.07282544368376198,71760000
1999-11-29,0.07043792307376862,0.0737808830810395,0.0687664396544673,0.0728254871802618,298608000
1999-11-30,0.06613956391811371,0.07187010200504643,0.06613956391811371,0.07067631305578348,314688000
1999-12-01,0.06948251277208328,0.07043790847484618,0.06613954662634199,0.06613954662634199,223536000
1999-12-02,0.07461613416671753,0.0755715296021875,0.0697217947671992,0.0697217947671992,309888000
1999-12-03,0.07282547652721405,0.07664614417297695,0.0718700875975242,0.07533224700591008,342768000
1999-12-06,0.07485543936491013,0.07521301840480792,0.07306475698354208,0.07306475698354208,178608000
1999-12-07,0.07234776020050049,0.07557153251713744,0.06948249601290744,0.07545233266302755,186384000
1999-12-08,0.07557152956724167,0.07628761673667711,0.07187006307459312,0.07210936450885745,201696000
1999-12-09,0.07330314069986343,0.07736219240756395,0.07067626309440095,0.07545231725107641,214944000
1999-12-10,0.07246696203947067,0.0749746474638002,0.07115398733907156,0.0746161461224704,98304000
1999-12-13,0.07222858816385269,0.07413845743403981,0.07067629806590442,0.07163169381581774,183840000
1999-12-14,0.07103478908538818,0.0741384465980168,0.0703187017846031,0.07234777064696656,273888000
1999-12-15,0.06876643002033234,0.07091560767325815,0.0670949468352048,0.07055710626499545,205968000
1999-12-16,0.06828871369361877,0.07019950480698559,0.06805032762700676,0.06912491621699617,132576000
1999-12-17,0.07187008112668991,0.0729446698497584,0.06984101212685712,0.07019951350062564,262080000
1999-12-20,0.0778399109840393,0.07924274497449732,0.06948250355915438,0.07199018211942514,402432000
1999-12-21,0.08118286728858948,0.08130206031051773,0.074974637806005,0.07783990197309393,388368000
1999-12-22,0.08309277147054672,0.08404816043410517,0.0783176301241345,0.08142128823649895,251184000
1999-12-23,0.08858494460582733,0.08882333080978491,0.08285440559166919,0.08321199172893878,280224000
1999-12-27,0.08524191379547119,0.09061394728764646,0.08428651839724467,0.09049474744278103,202416000
1999-12-28,0.08500262349843979,0.08834558928489801,0.08476423742099905,0.08524193180537544,179184000
1999-12-29,0.08786788582801819,0.08882327449812553,0.08476422866895332,0.08482382518216006,132144000
1999-12-30,0.08858494460582733,0.08918183917703887,0.08643575935627199,0.08786794153398586,139776000
1999-12-31,0.08965856581926346,0.08977867424943335,0.08810719144966425,0.08840518086113286,127344000
2000-01-03,0.08942015469074249,0.09097244414193863,0.08428651430614655,0.09025635703484416,300912000
2000-01-04,0.08703260868787766,0.08810719733841685,0.08261505421436903,0.08786789586019718,300480000
2000-01-05,0.08416734635829926,0.08595802235815332,0.08297355780417665,0.08452584771755009,188352000
2000-01-06,0.07867520302534103,0.08416734629344125,0.07545234555603737,0.08416734629344125,120480000
2000-01-07,0.07998907566070557,0.08082435576923482,0.07712380502474205,0.07831759321439874,71184000
2000-01-10,0.08261502534151077,0.08595798999615828,0.0787952818620728,0.08022745596348228,239856000
2000-01-11,0.0792720690369606,0.08309273514802987,0.0792720690369606,0.0821373397707746,148128000
2000-01-12,0.07724296301603317,0.0793921455760566,0.0761683751516838,0.0792720303944081,123552000
2000-01-13,0.08046586066484451,0.08118286321920343,0.07616841549731515,0.07712381091490947,132192000
2000-01-14,0.08392804861068726,0.08727101494486818,0.08142128497487457,0.08166059332101928,604560000
2000-01-18,0.08751029521226883,0.08786788110361182,0.0811828659785338,0.08500261015143143,261648000
2000-01-19,0.08667410910129547,0.08786789764746868,0.08595802178576224,0.08786789764746868,164688000
2000-01-20,0.0864357203245163,0.09216625675093759,0.08571963297468935,0.0873911160002208,179568000
2000-01-21,0.08548030257225037,0.08655489093270335,0.0833311190200166,0.08619638967990963,544272000
2000-01-24,0.08166058361530304,0.0882264002153936,0.08118288237810575,0.0882264002153936,256944000
2000-01-25,0.08094357699155807,0.08285436834688158,0.07831762051451042,0.08201816571761883,237120000
2000-01-26,0.07760059833526611,0.0830927477849841,0.07616842386519032,0.08094356385045035,232464000
2000-01-27,0.0735415667295456,0.07819750776060017,0.07067629500231479,0.07819750776060017,458208000
2000-01-28,0.07139331102371216,0.07306479441680332,0.06852804559609384,0.07258709988957096,194448000
2000-01-31,0.07079639285802841,0.07330315575056483,0.06685653333982546,0.07175086610199065,182400000
2000-02-01,0.07246696203947067,0.07306477168484826,0.06828871597156652,0.07091559443317805,92976000
2000-02-02,0.07449693232774734,0.07593002885834532,0.07246694849283492,0.07282544976714814,149040000
2000-02-03,0.07569074630737305,0.07843681822563132,0.07521304502447987,0.07688452815279784,108240000
2000-02-04,0.07748139649629593,0.07807829063441661,0.07593002917356823,0.07807829063441661,123696000
2000-02-07,0.07270628213882446,0.07783992462812425,0.0725870890822055,0.07783992462812425,217488000
2000-02-08,0.07616841048002243,0.07879528829854433,0.0725870595360971,0.07449692801616196,468816000
2000-02-09,0.07807831466197968,0.08034669206570169,0.07795912160980416,0.07903371036991222,589056000
2000-02-10,0.09407612681388855,0.09550921682205274,0.08285436298953172,0.08285436298953172,970080000
2000-02-11,0.09550920128822327,0.09885216658627169,0.08858488464951406,0.09873205133560534,423792000
2000-02-14,0.11079003661870956,0.11079003661870956,0.09479221653642969,0.0957476121766818,650112000
2000-02-15,0.10649260878562927,0.11114855711708536,0.10195586034975886,0.11102936405283075,450480000
2000-02-16,0.11138691753149033,0.1150883914333863,0.10649258420140095,0.10768637269040343,1019568000
2000-02-17,0.11532676219940186,0.11604376478362301,0.10959622708247567,0.11126770972605356,535776000
2000-02-18,0.1286986768245697,0.13037015333134666,0.11282004622741051,0.11365532678159451,960864000
2000-02-22,0.12511633336544037,0.12631012160445984,0.12034119407201853,0.12463956131832418,542496000
2000-02-23,0.12583336234092712,0.12714634386767334,0.12213190209885608,0.12368418509741247,511392000
2000-02-24,0.12463954836130142,0.12738470358930232,0.1193857931083496,0.1265494235330668,244320000
2000-02-25,0.11687909066677094,0.12475881265100632,0.11174545454023674,0.12475881265100632,278736000
2000-02-28,0.11604377627372742,0.11747595078791964,0.11413299200108853,0.11628216233916687,517872000
2000-02-29,0.12225110828876495,0.12368419840467879,0.11532679000325115,0.11532679000325115,306048000
2000-03-01,0.1186697706580162,0.12225112328988542,0.11675989444647092,0.12225112328988542,383568000
2000-03-02,0.11067082732915878,0.11962512883316598,0.11031324822838157,0.11962512883316598,191040000
2000-03-03,0.11246150732040405,0.11365528891796045,0.10983554440116079,0.110790024539141,273696000
2000-03-06,0.11174541711807251,0.12177431354025318,0.11079002160727122,0.11317850696860995,432096000
2000-03-07,0.15914200246334076,0.1666632152074581,0.13705515010173658,0.14326338115175793,1952208000
2000-03-08,0.16045501828193665,0.161888108731102,0.1475617675690958,0.15905219063267695,668736000
2000-03-09,0.1915850043296814,0.20629917832707934,0.1618880075481483,0.16236479322229608,952944000
2000-03-10,0.22540068626403809,0.27697548243312237,0.20009098249818105,0.201524072285565,2161200000
2000-03-13,0.2850944995880127,0.2865266738922156,0.20247854715036864,0.20438933797417141,2415168000
2000-03-14,0.21035826206207275,0.2835422167471008,0.20629920958814538,0.2835422167471008,1567776000
2000-03-15,0.20176243782043457,0.23125131119621006,0.19483812229506098,0.22543091086880004,995616000
2000-03-16,0.17988471686840057,0.21537278289413933,0.17693050792092352,0.2082091489768815,750384000
2000-03-17,0.19077908992767334,0.20438933636288759,0.17570640641565358,0.17573666919954659,557616000
2000-03-20,0.19065991044044495,0.20462773690956954,0.18457087393728477,0.19830031436088882,365280000
2000-03-21,0.1812278926372528,0.192688948376207,0.16618547216670979,0.1910174726853314,536640000
2000-03-22,0.18254181742668152,0.18815223775067316,0.17955643095892163,0.18266101045731548,230592000
2000-03-23,0.18576468527317047,0.19579358326826557,0.1805118570144012,0.1808703515514522,309408000
2000-03-24,0.17800506949424744,0.19292829976029363,0.17191603238172812,0.18457089240817945,231600000
